Year,Site,Transect,Temp,ObservCond,Bay,ObservCondFactor3,bird,count
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,8
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1991,60,605,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,8
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,27
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,7
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1992,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,BAGO,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,BLSC,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,COME,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,COMU,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,CORM,2
1993,60,605,3.3,Good,E. Sitkalidak,Good,HADU,3
1993,60,605,3.3,Good,E. Sitkalidak,Good,HOGR,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,LOON,2
1993,60,605,3.3,Good,E. Sitkalidak,Good,MAMU,4
1993,60,605,3.3,Good,E. Sitkalidak,Good,OLDS,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,PIGU,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,RBME,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,RNGR,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,SUSC,0
1993,60,605,3.3,Good,E. Sitkalidak,Good,WWSC,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,7
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,2
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1994,60,605,4,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,119
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,3
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,5
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1995,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,4
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,396
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,3
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,2
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1996,60,605,3,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,67
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,1
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,11
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1997,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,2
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,31
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,2
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,78
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,1
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1999,60,605,1.8,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,1
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,26
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,1
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,11
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,6
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2000,60,605,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,26
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,6
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,3
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2001,60,605,3.6,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,104
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,2
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,7
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2002,60,605,3.562785,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,74
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,3
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,40
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2003,60,605,4.2,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,74
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,NA
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,5
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2004,60,605,3.4,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,28
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,1
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,NA
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
2005,60,605,4.1,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,11
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,11
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,20
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,2
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1991,60,606,1.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,4
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,184
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,5
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,1
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1992,60,606,3,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,BAGO,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,BLSC,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,COME,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,COMU,161
1993,60,606,3.3,Good,E. Sitkalidak,Good,CORM,10
1993,60,606,3.3,Good,E. Sitkalidak,Good,HADU,2
1993,60,606,3.3,Good,E. Sitkalidak,Good,HOGR,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,LOON,8
1993,60,606,3.3,Good,E. Sitkalidak,Good,MAMU,4
1993,60,606,3.3,Good,E. Sitkalidak,Good,OLDS,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,PIGU,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,RBME,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,RNGR,2
1993,60,606,3.3,Good,E. Sitkalidak,Good,SUSC,0
1993,60,606,3.3,Good,E. Sitkalidak,Good,WWSC,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,13
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,12
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,5
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,1
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,1
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,4
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1994,60,606,3.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,6
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,73
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,1
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,11
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,7
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,2
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,4
1995,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,BAGO,4
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,BLSC,27
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,COME,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,COMU,109
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,CORM,4
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,HADU,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,HOGR,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,LOON,25
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,MAMU,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,OLDS,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,PIGU,1
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,RBME,2
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,RNGR,4
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,SUSC,0
1996,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,WWSC,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,BAGO,8
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,BLSC,4
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,COME,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,COMU,59
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,CORM,3
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,HADU,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,HOGR,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,LOON,4
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,MAMU,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,OLDS,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,PIGU,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,RBME,4
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,RNGR,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,SUSC,0
1997,60,606,2.5,Ideal,E. Sitkalidak,ExcellentIdeal,WWSC,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,4
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,36
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,4
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,12
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,RBME,9
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,RNGR,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,SUSC,0
1999,60,606,1.7,Excellent,E. Sitkalidak,ExcellentIdeal,WWSC,0
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BAGO,6
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,BLSC,5
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COME,0
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,COMU,56
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,CORM,1
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HADU,0
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,HOGR,1
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,LOON,2
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,MAMU,6
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,OLDS,0
2000,60,606,2.5,Excellent,E. Sitkalidak,ExcellentIdeal,PIGU,1
